validScientificName
Senecio taraxacifolius (M. Bieb.) DC.
Senecio vernalis Waldst. & Kit.
Senecio vulgaris L.
Senna aphylla (Cav.) H.S. Irwin & Barneby
Senna dariensis (Britton & Rose) H.S. Irwin & Barneby
Senna georgica H.S. Irwin & Barneby
Senna macranthera (DC. ex Collad.) H.S. Irwin & Barneby
Serapias vomeracea (Burm. f.) Briq.
Serjania circumvallata Radlk.
Serjania mexicana (L.) Willd.
Serjania paucidentata DC.
Serjania trachygona Radlk.
Serratula tinctoria L.
Seseli alpinum M. Bieb.
Seseli libanotis (L.) W.D.J. Koch
Seseli tortuosum L.
Sesleria albicans Kit. ex Schult.
Sesleria caerulea (L.) Ard. caerulea
Setaria faberi R.A.W. Herrm.
Setaria glauca (L.) P. Beauv.
Setaria italica (L.) P. Beauv.
Setaria pumila (Poir.) Roem. & Schult.
Setaria sphacelata (Schumach.) Stapf & C.E. Hubb. ex M.B. Moss
Setaria verticillata (L.) P. Beauv.
Setaria viridis (L.) P. Beauv.
Shorea acuminata Dyer
Shorea bracteolata Dyer
Shorea lepidota Blume
Shorea leprosula Miq. 
Shorea macroptera Dyer
Shorea maxwelliana King
Shorea ovalis Blume
Shorea pauciflora King
Sibbaldia procumbens L.
Sicyos angulatus L.
Sigesbeckia orientalis L.
Silene acaulis (L.) Jacq.
Silene alba (Mill.) E.H.L. Krause
Silene armeria L.
Silene chlorantha (Willd.) Ehrh.
Silene colorata Poiret canescens (Ten.) Cif. et Giac.
Silene cretica L.
Silene dichotoma Ehrh.
Silene dioica (L.) Clairv.
Silene elisabethae Jan
Silene flos-cuculi (L.) Clairv.
Silene gallica L.
Silene italica (L.) Pers.
Silene linicola C.C. Gmel.
Silene nivea (Nutt.) Muhl. ex Otth
Silene nutans L. nutans
Silene otites (L.) Wibel
Silene rupestris L.
Silene saxatilis Sims
Silene vulgaris (Moench) Garcke vulgaris
Silphium laciniatum L.
Silphium terebinthinaceum Jacq.
Simarouba amara Aubl.
Sinapis alba L.
Sindora coriacea (Baker) Prain
Siparuna guianensis Aubl.
Siparuna pauciflora
Siphanthera arenaria (DC.) Cogn.
Sisymbrium altissimum L.
Sisymbrium loeselii L.
Sisyrinchium albidum Raf.
Sisyrinchium pendulum Ravenna
Sium latifolium L.
Sloanea guianensis (Aubl.) Benth.
Sloanea terniflora (DC.) Standl.
Smilax lasioneura Hook.
Smyrnium perfoliatum L.
Solanum asperum Rich.
Solanum circinatum Bohs
Solanum dulcamara L.
Solanum hayesii Fernald
Solanum lancaeifolium Jacq.
Solanum paludosum Moric.
Solanum paniculatum L.
Solanum steyermarkii Carvalho
Solanum tuberosum L.
Soldanella alpina L.
Soldanella pusilla Baumg. alpicola (F. K. Mey.) Chrtek
Solidago canadensis L.
Solidago gigantea Aiton serotina (O. Kuntze) McNeill
Solidago graminifolia (L.) Salisb.
Solidago juncea Aiton
Solidago nana Nutt.
Solidago nemoralis Aiton
Solidago rigida L.
Solidago rugosa Mill.
Solidago sciaphila E.S. Steele
Solidago velutina DC.
Solidago virgaurea L. virgaurea
Sonchus arvensis L.
Sonchus asper (L.) Hill asper
Sonchus oleraceus L.
Sonchus palustris L.
Sorbaria sorbifolia (L.) A. Braun
Sorbus aria (L.) Crantz
Sorbus aucuparia L.
Sorbus intermedia (Ehrh.) Pers.
Sorbus torminalis (L.) Crantz
Sorghastrum nutans (L.) Nash
Sorghum bicolor (L.) Moench
Sorghum halepense (L.) Pers.
Sorghum purpureosericeum (Hochst. ex A. Rich.) Asch. & Schweinf.
Sorocea affinis Hemsl.
Spachea membranacea Cuatrec.
Sparganium emersum Rehmann
Sparganium erectum L.
Sparganium minimum (L.) Fr.
Sparganium natans L.
Spartina anglica C.E. Hubb.
Spartina versicolor Fabre
Spartium junceum L.
Specularia perfoliata (L.) A. DC.
Spergula arvensis L.
Spergularia echinosperma (Celak.) Asch. & Graebn.
Spergularia media (L.) C. Presl
Spergularia rubra (L.) J. Presl & C. Presl
Spigelia aceifolia Woodson
Spiraea japonica L.
Spiraea latifolia (Aiton) Borkh.
Spiraea salicifolia L.
Spiraea tomentosa L.
Spirodela polyrrhiza (L.) Schleid.
Spondias mombin L.
Spondias radlkoferi Donn. Sm.
Sporobolus clandenstinus (Biehler) Hitchc.
Sporobolus heterolepis (A. Gray) A. Gray
Sporobolus interruptus Vasey
Sporobolus vaginiflorus (Torr. ex A. Gray) Alph. Wood
Sporobolus virginicus (L.) Kunth
Stachys alopecuros (L.) Benth. alopecuros
Stachys officinalis (L.) Trevis.
Stachys recta L.
Stachys sylvatica L.
Stachys tenuifolia Willd.
Staphylea pinnata L.
Stellaria graminea L.
Stellaria media (L.) Vill. media
Stellaria neglecta Weihe
Stellaria nemorum L.
Stellaria pallida (Dumort.) Crép.
Stellaria uliginosa Murray
Stemmadenia grandiflora (Jacq.) Miers
Sterculia apetala (Jacq.) H. Karst.
Stigmaphyllon lindenianum A. Juss.
Stipa capillata L.
Stipa pulcherrima K. Koch
Stipa spartea Trin.
Stizophyllum inaequilaterum Bureau & K. Schum.
Stratiotes aloides L.
Strychnos panamensis Seem.
Strychnos toxifera R.H. Schomb. ex Lindl.
Stryphnodendron pulcherrimum (Willd.) Hochr.
Stylogyne turbacensis (Kunth) Mez
Succisa pratensis Moench
Swartzia simplex Spreng.
Swertia iberica Fisch. & C.A. Mey.
Symphonia globulifera L. f.
Symphoricarpos albus (L.) S.F. Blake
Symphyotrichum ascendens (Lindl.) G.L. Nesom
Symphyotrichum falcatum (Lindl.) G.L. Nesom
Symphyotrichum oolentangiense (Riddell) G.L. Nesom
Symphytum officinale L.
Symphytum tuberosum L. angustifolium (A. Kern.) Nyman
Syngonanthus cipoensis Ruhland
Syringa vulgaris L.
Syzygium scortechinii (King) Chantaran. & J. Parn.
Tabebuia guayacan (Seem.) Hemsl.
Tabebuia rosea (Bertol.) DC.
Tabebuia roseoalba (Ridl.) Sandwith
Tabernaemontana arborea Rose
Tabernaemontana flavicans Willd. ex Roem. & Schult.
Tachigali densiflora (Benth.) L.F. Gomes da Silva & H.C. Lima
Tachigali versicolor Standl. & L.O. Williams
Talisia nervosa Radlk.
Talisia princeps Oliv.
Tamus communis L.
Tanacetum corymbosum (L.) Sch. Bip.
Tanacetum parthenium (L.) Sch. Bip
Tanacetum vulgare L.
Tapirira guianensis Aubl.
Taraxacum confusum Schischk.
Taraxacum erythrospermum Andrz. ex Besser
Taraxacum fulvum Raunk.
Taraxacum laevigatum (Willd.) DC.
Taraxacum officinale F.H. Wigg.
Taraxacum schroeteranum Hand.-Mazz.
Taraxacum stevenii DC.
Tatianyx arnacites (Trin.) Zuloaga & Soderstr.
Taxus baccata L.
Teesdalia nudicaulis (L.) R. Br.
Tephrosia virginiana (L.) Pers.
Terminalia amazonia (J.F. Gmel.) Exell
Terminalia oblonga (Ruiz & Pav.) Steud.
Tetracera breyniana Schltdl.
Tetracera hydrophila Triana & Planch.
Tetragastris panamensis (Engl.) Kuntze
Tetragonolobus maritimus Roth
Tetrapterys microphylla Nied.
Tetrathylacium johansenii Standl.
Teucrium botrys L.
Teucrium canadense L.
Teucrium capitatum L. capitatum
Teucrium chamaedrys L. chamaedrys
Teucrium montanum L.
Teucrium polium L.
Teucrium scordium L.
Teucrium scorodonia L.
Thalictrum alpinum L.
Thalictrum aquilegiifolium L.
Thalictrum dasycarpum Fisch. & Avé-Lall.
Thalictrum dioicum L.
Thalictrum exaltatum Gaudin exaltatum
Thalictrum fendleri Engelm. ex A. Gray
Thalictrum minus L.
Thelypteris palustris Schott
Themeda triandra Forssk.
Theobroma cacao L.
Thesium bavarum Schrank
Thesium linophyllon L.
Thesium pyrenaicum Pourr.
Thevetia ahouai (L.) A. DC.
Thinouia myriantha Triana & Planch.
Thlaspi alliaceum L.
Thlaspi arvense L.
Thlaspi montanum L.
Thlaspi rotundifolium (L.) Gaudin
Thymus glabrescens Willd. decipiens (Heinr. Braun) Domin
Thymus nummularius M. Bieb.
Thymus polytrichus A. Kern. ex Borbás
Thymus praecox Opiz
Thymus pulegioides L. carniolicus (Borbás) P. A. Schmidt
Thymus pulegioides L. pulegioides
Thymus serpyllum L.
Thymus vulgaris L.
Thyrsodium spruceanum Benth.
Tilia × europaea L.
Tilia cordata Mill.
Tilia platyphyllos Scop.
Tocoyena formosa (Cham. & Schltdl.) K. Schum.
Tocoyena pittieri (Standl.) Standl.
Tofieldia calyculata (L.) Wahlenb.
Tofieldia pusilla (Michx.) Pers.
Tolpis staticifolia (All.) Sch. Bip.
Tordylium maximum L.
Torilis arvensis (Huds.) Link
Torilis nodosa (L.) Gaertn.
Tovomita longifolia (Rich.) Hochr.
Townsendia exscapa (Richardson) Porter
Toxicodendron radicans (L.) Kuntze
Trachomitum venetum (L.) Woodson
Trachycarpus fortunei (Hook.) H. Wendl.
Trachypogon spicatus (L.f.) Kuntze
Tradescantia ohiensis Raf.
Tragia impedita Prain
Tragopogon dubius Scop.
Tragopogon porrifolius L.
Tragopogon pratensis L.
Trapa natans L.
Trattinnickia aspera (Standl.) Swart
Traunsteinera sphaerica (Biebl) Schltr.
Trema micrantha (L.) Blume
Trichanthera gigantea (Bonpl.) Nees
Trichilia pallida Sw.
Trichilia poeppigii C. DC.
Trichilia tuberculata (Triana & Planch.) C. DC.
Trichophorum caespitosum (L.) Hartm.
Trichospermum galeottii (Turcz.) Kosterm.
Tridens flavus (L.) Hitchc.
Trientalis europaea L.
Trifolium alpestre Crantz
Trifolium arvense L. arvense
Trifolium aureum Pollich
Trifolium badium Schreb.
Trifolium campestre Schreb.
Trifolium fragiferum L.
Trifolium hybridum L.
Trifolium incarnatum L.
Trifolium longipes Nutt.
Trifolium micranthum Viv.
Trifolium montanum L. montanum
Trifolium pallescens Schreb.
Trifolium polyphyllum C.A. Mey.
Trifolium pratense L. pratense
Trifolium repens L. repens
Trifolium resupinatum L.
Trifolium rubens L.
Trifolium spadiceum L.
Trifolium striatum L.
Trigonella foenum-graecum L.
Trigonostemon malaccanus Müll. Arg.
Trillium cernuum L
Trillium flexipes Raf.
Trinia glauca (L.) Dumort. glauca
Triplaris cumingiana Fisch. & C.A. Mey. ex C.A. Mey.
Trisetaria flavescens (L.) Baumg. flavescens
Trisetum flavescens (L.) P. Beauv.
Triticum aestivum L.
Trollius europaeus L.
Tropaeolum majus L.
Trophis caucana (Pittier) C.C. Berg
Trophis racemosa (L.) Urb.
Turgenia latifolia (L.) Hoffm.
Turpinia occidentalis (Sw.) G. Don
Tussilago farfara L.
Typha angustifolia L.
Typha latifolia L.
Ulex europaeus L.
Ulex gallii Planch.
Ulmus glabra Huds.
Ulmus laevis Pall.
Ulmus minor Mill.
Uncaria tomentosa (Willd.) DC.
Unonopsis pittieri Saff.
Urera baccifera (L.) Gaudich. ex Wedd.
Urochloa decumbens (Stapf) R.D. Webster
Urophyllum glabrum Jack ex Wall.
Urophyllum hirsutum (Wight) Hook. f.
Urtica dioica L. dioica
Urtica kioviensis Rogow.
Utricularia australis R. Br.
Utricularia vulgaris L.
Uvularia grandiflora Sm.
Vaccaria hispanica (Mill.) Rauschert
Vaccinium angustifolium Aiton
Vaccinium corymbosum L.
Vaccinium myrtillus L.
Vaccinium oxycoccos L.
Vaccinium uliginosum L. microphyllum (Lange) Tolm.
Vaccinium uliginosum L. uliginosum
Vaccinium vitis-idaea L.
Valeriana alpestris Steven
Valeriana officinalis L.
Valeriana pratensis (Benth.) Steud.
Valeriana tripteris L.
Valerianella coronata DC.
Valerianella dentata (L.) Pollich
Valerianella locusta (L.) Laterr.
Valerianella rimosa Bastard
Vallisneria americana Michx.
Vallisneria spiralis L.
Vatica bella Slooten
Vellozia caruncularis Mart. ex Seub.
Vellozia epidendroides Mart. ex Schult. & Schult.f.
Vellozia resinosa Mart.
Vellozia variabilis Mart. ex Schult. f.
Veratrum album L.
Veratrum lobelianum Bernh.
Veratrum nigrum L.
Verbascum densiflorum Bertol.
Verbascum lychnitis L.
Verbascum phlomoides L.
Verbascum sinuatum L.
Verbascum thapsus L.
Verbena bracteata Lag. & Rodr.
Verbena hastata L.
Verbena officinalis L.
Verbena stricta Vent.
Verbena urticifolia L.
Vernonia galamensis (Cass.) Less.
Veronica alpina L.
Veronica anagallis-aquatica L.
Veronica anagalloides Guss.
Veronica arvensis L.
Veronica austriaca L.
Veronica beccabunga L.
Veronica bellidioides L.
Veronica catenata Pennell
Veronica chamaedrys L.
Veronica fruticans Jacq.
Veronica gentianoides Vahl
Veronica hederifolia L.
Veronica longifolia L.
Veronica officinalis L.
Veronica peregrina L.
Veronica persica Poir.
Veronica polita Fr.
Veronica prostrata L.
Veronica scutellata L.
Veronica spicata L.
Veronica triphyllos L.
Veronica urticifolia Jacq.
Veronicastrum virginicum (L.) Farw.
Viburnum lantana L.
Viburnum opulus L.
Viburnum tinus L. tinus
Vicia americana Muhl. ex Willd.
Vicia articulata Hornem.
Vicia cassubica L.
Vicia cracca L.
Vicia ervilia (L.) Willd.
Vicia faba L.
Vicia grandiflora Scop.
Vicia pulchella Kunth
Vicia sativa L.
Vicia tenuifolia Roth
Vicia villosa Roth
Vinca minor L.
Vincetoxicum hirundinaria Medik. hirundinaria
Viola alba Besser dehnhardtii (Ten.) W. Becker
Viola altaica Ker Gawl.
Viola arvensis Murray
Viola biflora L.
Viola calcarata L.
Viola canadensis L.
Viola canina L. ruppii (All.) Schübl. & G. Martens
Viola comollia Messara
Viola dubyana Burnat ex Gremli
Viola hirta L.
Viola mirabilis L.
Viola odorata L.
Viola palustris L.
Viola persicifolia Schreb.
Viola pubescens Aiton
Viola reichenbachiana Jord. ex Boreau
Viola riviniana Rchb.
Viola sagittata Aiton
Viola sororia Willd.
Viola tricolor L.
Virola elongata (Benth.) Warb.
Virola multiflora (Standl.) A.C. Sm.
Virola sebifera Aubl.
Virola surinamensis (Rol. ex Rottb.) Warb.
Vismia baccifera (L.) Triana & Planch.
Vismia billbergiana Beurl.
Vismia guianensis (Aubl.) Pers.
Vitex rufescens A. Juss.
Vitis riparia Michx.
Vitis vinifera L.
Vochysia ferruginea Mart.
Vochysia pygmaea Bong.
Vulpia ciliata Dumort.
Vulpia membranacea (L.) Link
Vulpia myuros (L.) C. C. Gmel.
Wolffia arrhiza (L.) Horkel ex Wimm.
Xanthium albinum H. Scholz
Xanthium orientale L. italicum (Moretti) Greuter
Xanthium strumarium L.
Xanthophyllum eurhynchum Miq.
Xanthophyllum griffithii Hook.f. ex A.W.Benn.
Xeranthemum cylindraceum Sm.
Xeranthemum inapertum Mill.
Xerolekia speciosissima (L.) Anderb.
Xerospermum noronhianum (Blume) Blume
Ximenia americana L.
Xylopia frutescens Aubl.
Xylopia laevigata (Mart.) R.E. Fr.
Xylopia macrantha Triana & Planch.
Xylopia malayana Hook. f. & Thomson malayana
Xylosma oligandra Donn. Sm.
Xyris melanopoda L.B.Sm. & Downs
Xyris minarum Seub.
Xyris nubigena Kunth
Xyris obtusiuscula L.A. Nilsson
Xyris pilosa Kunth
Zannichellia palustris L.
Zanthoxylum acuminatum (Sw.) Sw.
Zanthoxylum ekmanii (Urb.) Alain
Zanthoxylum panamense P. Wilson
Zea mays L.
Zinnia peruviana (L.) L.
Zizia aurea Koch
Zuelania guidonia (Sw.) Britton & Millsp.
""
